,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
6250,31373637.0,unknown,0.0,0.0,False,6,True,True,CoyoacÃ¡n,19.35825,-99.17186,Private room,2,1.5,1.0,1.0,True,True,False,False,False,False,False,False,800.0,2,15,116,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,6,0.0
6252,31373961.0,unknown,0.0,0.0,False,6,True,True,CoyoacÃ¡n,19.35842,-99.17134,Private room,2,1.5,1.0,2.0,True,True,False,False,False,False,False,False,800.0,2,15,116,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,6,0.0
6253,31569563.0,within an hour,1.0,0.95,True,3,True,True,CuauhtÃ©moc,19.44087,-99.14702,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,277.0,1,10,56,108,44,4.94,4.95,4.98,4.94,4.95,4.88,4.97,False,2,2.55
6256,31571254.0,within a day,0.5,1.0,False,1,True,False,Azcapotzalco,19.49592,-99.20801,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,267.0,1,1125,162,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.02
6259,31383590.0,within an hour,1.0,0.92,True,1,True,True,CuauhtÃ©moc,19.41523,-99.15878,Private room,2,1.0,1.0,1.0,False,False,False,False,False,False,False,False,591.0,2,1125,12,81,19,4.95,4.95,4.91,4.98,4.96,4.93,4.89,True,1,1.84
6260,31573687.0,within an hour,0.73,0.57,False,1,True,False,Ãlvaro ObregÃ³n,19.38537,-99.19292,Private room,2,1.0,1.0,1.0,True,True,True,True,False,False,False,True,295.0,1,14,364,90,9,4.56,4.79,4.58,4.8,4.76,4.73,4.71,False,1,2.01
6262,31575502.0,unknown,0.0,0.0,False,4,True,True,Ãlvaro ObregÃ³n,19.38376,-99.22916,Private room,1,1.0,2.0,1.0,True,False,False,False,True,False,False,False,205.0,1,1125,8,41,7,4.68,4.73,4.9,4.76,4.95,4.46,4.68,True,2,0.92
6264,31386095.0,within an hour,1.0,0.98,False,6,True,True,CuauhtÃ©moc,19.41186,-99.17673,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,639.0,1,1125,0,5,0,4.5,4.25,5.0,4.5,4.25,4.75,4.5,True,6,0.11
6265,31585973.0,within a day,1.0,0.25,False,1,True,True,Benito JuÃ¡rez,19.38852,-99.16354,Private room,2,1.0,1.0,1.0,True,False,True,False,False,False,False,False,600.0,1,5,71,6,1,5.0,5.0,5.0,5.0,5.0,4.83,4.83,False,1,0.15
6266,31386951.0,within an hour,1.0,0.98,False,6,True,True,CuauhtÃ©moc,19.41272,-99.17459,Private room,3,1.0,1.0,2.0,True,True,False,False,True,False,False,False,599.0,1,1125,0,10,1,4.9,4.9,5.0,5.0,4.7,5.0,4.7,True,6,0.22
6268,31387014.0,within a day,1.0,0.0,False,1,True,True,Cuajimalpa de Morelos,19.36181,-99.26778,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,True,850.0,1,1125,232,10,0,5.0,5.0,4.89,5.0,4.67,5.0,4.89,False,1,0.22
6269,31387395.0,within an hour,1.0,0.98,False,6,True,True,CuauhtÃ©moc,19.41123,-99.17619,Private room,4,1.0,1.0,2.0,True,False,False,False,True,False,False,False,699.0,1,1125,0,8,0,4.71,4.86,4.71,4.71,4.43,5.0,4.86,True,6,0.18
6270,31387563.0,within an hour,1.0,0.0,False,1,True,True,CuauhtÃ©moc,19.4532,-99.1457,Private room,4,1.5,1.0,3.0,True,False,False,False,False,False,False,False,261.0,2,60,53,33,0,4.58,4.82,4.61,4.97,5.0,4.97,4.64,False,1,0.75
6272,31594648.0,within an hour,1.0,0.83,False,4,True,True,Ãlvaro ObregÃ³n,19.36677,-99.24131,Private room,1,1.0,1.0,1.0,True,True,False,True,False,False,True,True,590.0,2,1125,365,23,5,5.0,5.0,4.91,5.0,5.0,4.96,5.0,False,3,0.51
6274,31595715.0,within a day,0.5,0.67,False,2,True,True,CoyoacÃ¡n,19.31484,-99.13547,Private room,4,3.5,2.0,4.0,True,True,False,True,False,False,False,False,450.0,2,1125,179,2,0,4.5,5.0,5.0,5.0,4.5,5.0,4.5,False,1,0.05
6276,31389100.0,within an hour,0.9,0.97,True,3,True,True,CuauhtÃ©moc,19.42687,-99.13442,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,361.0,1,1125,12,138,20,4.84,4.91,4.82,4.92,4.96,4.94,4.82,True,1,3.08
6279,31390742.0,a few days or more,0.0,0.0,False,3,True,True,Azcapotzalco,19.50058,-99.17367,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,209.0,3,322,21,6,0,5.0,5.0,5.0,5.0,5.0,4.83,5.0,True,3,0.14
6280,31600675.0,within an hour,1.0,0.97,False,2,True,True,CoyoacÃ¡n,19.34912,-99.15135,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,450.0,3,90,342,56,17,4.98,4.96,4.98,4.96,5.0,4.95,4.93,True,2,1.3
6283,31391631.0,within an hour,1.0,0.99,False,10,True,True,Tlalpan,19.29169,-99.15554,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,True,550.0,2,365,356,17,2,4.65,4.65,4.76,4.88,4.76,4.94,4.53,True,9,0.38
6284,31391677.0,unknown,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.45619,-99.12935,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,410.0,1,15,180,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6290,31403321.0,within an hour,1.0,0.98,False,6,True,True,CuauhtÃ©moc,19.41111,-99.17659,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,599.0,1,1125,0,2,0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,True,6,0.04
6291,31403777.0,within an hour,1.0,0.98,False,6,True,True,CuauhtÃ©moc,19.41303,-99.1765,Private room,4,1.0,1.0,3.0,True,False,False,False,True,False,False,False,699.0,1,1125,0,6,0,4.5,4.67,4.67,5.0,4.0,5.0,4.67,True,6,0.13
6292,31622231.0,a few days or more,0.0,0.0,False,2,True,False,Xochimilco,19.27773,-99.13091,Private room,1,1.0,2.0,1.0,True,False,False,False,False,False,False,True,200.0,1,1125,264,2,0,3.0,3.0,3.0,3.0,3.0,4.5,3.0,True,2,0.05
6293,31627150.0,within an hour,1.0,0.97,False,5,True,True,CuauhtÃ©moc,19.44798,-99.15477,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,True,480.0,2,1125,364,10,3,5.0,4.8,5.0,5.0,5.0,5.0,4.9,True,5,0.24
6294,31627198.0,unknown,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.44888,-99.17596,Private room,1,1.0,1.0,1.0,True,False,False,True,True,False,False,False,251.0,1,1125,356,28,11,4.96,5.0,4.96,5.0,4.96,4.96,4.96,False,1,0.63
6295,31404975.0,within a day,0.67,0.88,False,1,True,False,Benito JuÃ¡rez,19.39309,-99.14458,Private room,2,1.5,1.0,1.0,True,False,False,True,False,False,False,True,410.0,3,365,362,11,2,4.82,5.0,4.82,5.0,4.82,5.0,4.82,True,1,0.25
6297,31640050.0,within an hour,1.0,0.97,False,5,True,True,CuauhtÃ©moc,19.45014,-99.15613,Private room,2,1.5,1.0,1.0,True,False,False,False,True,False,False,True,450.0,3,1125,365,9,4,4.89,5.0,5.0,4.89,4.89,5.0,5.0,True,5,0.29
6299,31407653.0,a few days or more,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.42666,-99.15544,Private room,1,1.5,1.0,1.0,True,False,False,False,False,False,False,True,750.0,1,4,88,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.02
6300,31643378.0,within a few hours,1.0,0.69,False,2,True,True,CuauhtÃ©moc,19.42206,-99.1732,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,1325.0,1,1125,179,7,0,5.0,4.71,5.0,5.0,5.0,4.86,5.0,False,2,0.16
6304,31413462.0,within an hour,1.0,1.0,False,33,True,True,CuauhtÃ©moc,19.42612,-99.15467,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,True,488.0,1,1125,184,40,2,4.38,4.55,4.38,4.83,4.8,4.78,4.35,True,33,0.89
6305,31650078.0,within an hour,1.0,0.98,False,1,True,False,CuauhtÃ©moc,19.41139,-99.15523,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,True,487.0,1,365,353,84,30,4.58,4.76,4.81,4.87,4.61,4.88,4.73,True,1,1.92
6308,31415039.0,within an hour,1.0,0.0,False,1,True,False,Iztacalco,19.4066,-99.06385,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,268.0,1,1125,79,6,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.14
6309,31416557.0,within a day,1.0,0.52,False,10,True,True,Benito JuÃ¡rez,19.39725,-99.17935,Private room,2,1.0,1.0,2.0,True,False,False,False,False,False,True,True,410.0,3,1125,296,53,13,4.7,4.66,4.43,4.81,4.85,4.89,4.7,False,10,1.24
6310,31662327.0,within an hour,1.0,0.93,False,7,True,True,Benito JuÃ¡rez,19.40186,-99.14812,Private room,1,3.5,1.0,1.0,True,False,True,False,True,False,False,True,202.0,15,1125,353,59,9,4.75,4.86,4.83,4.95,4.92,4.92,4.8,False,7,1.34
6312,31419237.0,within an hour,1.0,1.0,True,1,True,True,CuauhtÃ©moc,19.43738,-99.16473,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,699.0,2,1125,247,152,44,4.89,4.92,4.87,4.99,4.97,4.92,4.83,False,1,3.41
6313,31663269.0,within an hour,1.0,0.93,False,20,True,True,Cuajimalpa de Morelos,19.36689,-99.26802,Private room,1,0.5,1.0,1.0,True,False,False,False,True,False,False,False,399.0,1,180,271,15,5,4.6,4.93,4.73,4.8,5.0,4.87,4.53,True,20,0.34
6314,31419597.0,a few days or more,0.43,0.44,False,2,True,True,CuauhtÃ©moc,19.43331,-99.1493,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,490.0,1,1125,163,79,2,4.82,4.87,4.73,4.91,4.96,4.84,4.78,False,1,1.78
6323,31669637.0,within a day,0.91,0.67,False,12,True,True,Tlalpan,19.30092,-99.13503,Private room,4,1.0,1.0,2.0,True,False,False,False,False,False,False,False,550.0,1,1125,90,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,False,12,0.02
6324,31670823.0,within a day,0.5,1.0,False,2,True,True,Tlalpan,19.29477,-99.11272,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,400.0,1,4,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.03
6326,31671820.0,within an hour,0.9,0.91,False,5,True,True,CoyoacÃ¡n,19.34365,-99.17021,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,270.0,15,1125,57,9,3,5.0,5.0,4.78,5.0,5.0,5.0,5.0,False,5,0.23
6331,31444397.0,unknown,0.0,0.0,False,1,True,False,Ãlvaro ObregÃ³n,19.32987,-99.26475,Private room,5,1.5,2.0,4.0,True,False,False,True,False,False,False,False,600.0,1,30,1,4,0,4.5,4.5,4.75,4.25,4.75,3.25,4.5,True,1,0.09
6338,31446296.0,within a day,1.0,0.97,False,1,True,True,Venustiano Carranza,19.41724,-99.12483,Private room,2,1.0,1.0,1.0,True,False,True,True,True,False,False,False,400.0,1,1125,360,19,16,4.63,4.74,4.58,4.63,4.58,4.68,4.53,False,1,0.61
6342,31693369.0,unknown,0.0,0.0,False,2,True,False,Ãlvaro ObregÃ³n,19.34435,-99.19787,Private room,1,1.0,1.0,1.0,True,True,False,False,False,False,False,False,480.0,1,365,50,7,0,5.0,5.0,5.0,5.0,5.0,5.0,4.86,True,2,0.18
6346,31464946.0,within an hour,1.0,1.0,False,7,True,True,CuauhtÃ©moc,19.40355,-99.16371,Private room,2,2.5,1.0,1.0,True,False,False,False,False,False,False,True,3000.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,7,0.0
6347,31466475.0,within an hour,1.0,0.0,False,2,True,True,Benito JuÃ¡rez,19.3676,-99.1722,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,True,364.0,2,3,0,26,0,4.69,4.85,4.73,4.77,4.77,4.81,4.73,False,2,0.58
6348,31695702.0,unknown,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.45069,-99.19768,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,400.0,2,5,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6349,31466730.0,unknown,0.0,0.0,False,1,True,True,Benito JuÃ¡rez,19.39317,-99.16027,Private room,1,1.0,2.0,1.0,True,False,False,False,False,False,True,False,379.0,2,10,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.02
6350,31695900.0,unknown,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.41797,-99.17502,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,599.0,2,1125,88,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6351,31467747.0,within a few hours,1.0,0.82,True,7,True,True,Miguel Hidalgo,19.42509,-99.22439,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,False,True,600.0,1,360,365,38,10,4.74,4.87,4.55,4.97,4.92,4.95,4.66,False,7,0.85
6352,31696070.0,within an hour,1.0,0.99,False,7,True,True,CuauhtÃ©moc,19.41769,-99.17714,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,False,1118.0,1,1125,341,43,14,4.86,4.88,4.93,4.98,4.95,4.98,4.86,False,7,0.98
6355,31468017.0,within a few hours,1.0,0.82,True,7,True,True,Miguel Hidalgo,19.42407,-99.22244,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,True,629.0,1,360,89,35,7,4.63,4.77,4.26,4.91,4.86,5.0,4.57,False,7,0.8
6358,31468242.0,within a few hours,1.0,0.82,True,7,True,True,Miguel Hidalgo,19.42399,-99.22443,Private room,2,1.0,2.0,1.0,True,False,False,False,False,False,False,True,500.0,1,360,365,15,7,4.53,4.6,4.67,5.0,4.87,5.0,4.6,False,7,0.35
6361,31715112.0,within an hour,1.0,0.77,True,2,True,True,CuauhtÃ©moc,19.40557,-99.17481,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,True,499.0,14,300,88,8,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.18
6362,31715417.0,within an hour,1.0,0.99,False,7,True,True,CuauhtÃ©moc,19.41967,-99.17703,Private room,2,1.0,1.0,1.0,True,True,False,True,False,False,True,False,700.0,1,1125,335,58,22,4.64,4.79,4.83,4.79,4.72,4.91,4.66,False,7,1.32
6363,31470623.0,unknown,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.42272,-99.17247,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,350.0,1,1125,21,28,0,5.0,5.0,4.89,4.93,4.96,5.0,4.96,False,1,0.64
6367,31715905.0,within an hour,1.0,0.99,False,7,True,True,CuauhtÃ©moc,19.41984,-99.17515,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,True,799.0,1,1125,343,54,20,4.83,4.94,4.96,4.98,4.81,4.98,4.87,False,7,1.23
6368,31475994.0,a few days or more,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.45601,-99.21223,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,False,850.0,2,10,179,1,0,0.0,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.02
6369,31716390.0,within an hour,1.0,0.99,False,7,True,True,CuauhtÃ©moc,19.41792,-99.17722,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,False,1298.0,1,1125,347,62,16,4.87,4.95,4.89,4.94,4.94,4.98,4.89,False,7,1.42
6370,31491890.0,within a few hours,1.0,0.62,False,6,True,True,CuauhtÃ©moc,19.41568,-99.17302,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,False,699.0,1,1125,0,138,0,4.82,4.87,4.88,4.95,4.86,4.96,4.84,True,6,3.07
6371,31717074.0,within an hour,1.0,0.99,False,7,True,True,CuauhtÃ©moc,19.41773,-99.17661,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,False,899.0,1,1125,345,58,15,4.81,4.84,4.9,4.97,4.95,4.97,4.83,False,7,1.34
6376,31717521.0,within an hour,1.0,0.99,False,7,True,True,CuauhtÃ©moc,19.41975,-99.17528,Private room,2,1.0,1.0,1.0,True,True,False,False,True,False,True,False,1118.0,1,1125,346,36,4,4.75,4.78,4.94,5.0,4.94,4.94,4.75,False,7,0.82
6377,31718102.0,within an hour,1.0,0.99,False,7,True,True,CuauhtÃ©moc,19.41948,-99.17694,Private room,4,1.0,1.0,2.0,True,False,False,False,False,False,True,True,1200.0,2,1125,362,18,5,4.78,4.83,4.94,5.0,4.94,5.0,4.89,False,7,0.41
6379,31496464.0,within a few hours,1.0,0.98,False,1,True,True,Venustiano Carranza,19.41738,-99.1249,Private room,2,1.0,1.0,1.0,True,False,True,False,True,False,False,False,295.0,1,1125,48,35,28,4.74,4.82,4.71,4.85,4.82,4.68,4.85,False,1,1.09
6383,31733014.0,unknown,0.0,0.0,False,1,True,True,Benito JuÃ¡rez,19.39798,-99.1574,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,True,475.0,1,30,363,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6384,31511679.0,within an hour,1.0,1.0,False,33,True,True,CuauhtÃ©moc,19.42524,-99.15577,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,True,479.0,1,30,337,57,28,4.35,4.51,4.6,4.74,4.61,4.63,4.33,True,33,1.29
6385,31739368.0,unknown,0.0,0.0,False,1,True,False,TlÃ¡huac,19.22746,-98.99397,Private room,2,1.0,2.0,1.0,True,False,False,False,False,False,False,False,200.0,1,7,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6386,31739705.0,within an hour,1.0,1.0,False,10,True,True,Ãlvaro ObregÃ³n,19.35941,-99.17656,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,False,299.0,1,200,360,65,28,4.68,4.74,4.78,4.83,4.97,4.78,4.63,True,10,1.46
6388,31753399.0,a few days or more,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.40655,-99.16915,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,379.0,1,29,174,1,0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.02
6389,31760393.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.41462,-99.15612,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,740.0,60,1125,363,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.09
6390,31513897.0,within an hour,0.98,0.98,False,7,True,False,CoyoacÃ¡n,19.35675,-99.15624,Private room,4,1.0,1.0,2.0,True,True,False,False,False,False,False,True,900.0,1,15,78,167,48,4.69,4.77,4.56,4.84,4.81,4.95,4.61,True,7,3.76
6391,32020761.0,within a day,1.0,0.5,False,1,True,False,La Magdalena Contreras,19.33205,-99.21789,Private room,5,1.0,1.0,1.0,False,False,False,False,False,False,False,False,275.0,5,30,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
6392,31761809.0,a few days or more,0.0,0.7,False,2,True,True,Miguel Hidalgo,19.43375,-99.18936,Private room,2,1.5,1.0,1.0,True,False,False,False,False,False,False,True,700.0,3,30,233,8,3,5.0,4.86,4.86,5.0,5.0,5.0,5.0,True,2,0.19
6396,31763172.0,within a day,1.0,1.0,False,1,True,True,Benito JuÃ¡rez,19.38754,-99.15147,Private room,1,1.5,1.0,1.0,True,False,False,True,False,False,False,True,420.0,1,1125,269,5,0,5.0,5.0,4.8,5.0,4.8,4.6,4.8,True,1,0.12
6397,31764494.0,within an hour,1.0,0.5,False,3,True,False,Benito JuÃ¡rez,19.38712,-99.17901,Private room,4,1.0,1.0,3.0,True,True,False,True,True,False,True,False,1250.0,2,1125,364,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.03
6398,32024392.0,a few days or more,0.0,1.0,False,2,True,False,Ãlvaro ObregÃ³n,19.33631,-99.28502,Private room,1,1.0,1.0,1.0,True,True,False,False,False,False,False,False,214.0,1,30,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6404,31800591.0,unknown,0.0,0.0,False,2,True,True,Tlalpan,19.29439,-99.1431,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,False,True,550.0,1,1125,1,3,0,4.67,4.67,4.67,5.0,5.0,5.0,5.0,True,2,0.07
6405,31802438.0,unknown,0.0,0.0,False,2,True,True,Tlalpan,19.29444,-99.14429,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,False,False,350.0,1,1125,0,2,0,5.0,5.0,4.0,5.0,5.0,5.0,4.5,True,2,0.05
6406,31807843.0,within a few hours,1.0,1.0,False,2,True,True,Miguel Hidalgo,19.44109,-99.18238,Private room,2,1.0,1.0,1.0,True,False,True,False,False,False,True,False,1160.0,7,1125,363,8,0,4.63,4.63,4.5,5.0,5.0,5.0,4.63,False,1,0.18
6409,31808644.0,within a few hours,1.0,1.0,False,2,True,True,CuauhtÃ©moc,19.41533,-99.17733,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,True,370.0,150,365,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6412,31820608.0,within a day,0.89,0.5,False,6,True,True,Tlalpan,19.28364,-99.16636,Private room,1,1.0,2.0,1.0,True,False,False,False,False,False,False,False,230.0,30,1125,89,12,0,4.75,4.83,4.83,4.92,4.92,5.0,4.75,False,5,0.28
6416,32050822.0,within a few hours,1.0,0.0,False,2,True,True,Miguel Hidalgo,19.4074,-99.18837,Private room,2,1.5,1.0,1.0,True,False,False,False,False,False,False,True,680.0,1,1125,20,12,0,4.83,4.92,4.92,5.0,5.0,5.0,4.92,False,1,0.29
6418,31826861.0,within an hour,1.0,0.83,False,1,True,True,CuauhtÃ©moc,19.42836,-99.13374,Private room,2,1.5,1.0,1.0,True,False,True,False,False,False,True,False,400.0,2,30,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6419,31826983.0,within a few hours,1.0,1.0,False,7,True,True,Ãlvaro ObregÃ³n,19.33975,-99.20108,Private room,1,1.0,2.0,1.0,True,False,False,False,False,False,False,False,780.0,2,30,180,10,3,5.0,5.0,5.0,4.8,5.0,5.0,4.8,True,7,0.23
6420,32062932.0,within an hour,1.0,1.0,True,3,True,True,Gustavo A. Madero,19.46726,-99.11633,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,310.0,1,1125,47,47,10,4.91,4.94,4.85,4.94,4.91,4.87,4.85,True,3,1.12
6421,31828519.0,within a few hours,1.0,1.0,False,7,True,True,Ãlvaro ObregÃ³n,19.34188,-99.20115,Private room,2,1.0,2.0,2.0,True,False,False,False,False,False,True,True,780.0,1,1125,180,10,1,4.5,4.8,4.6,4.6,4.6,4.8,4.4,True,7,0.22
6423,31832040.0,within an hour,1.0,1.0,False,3,True,True,Iztacalco,19.40179,-99.13371,Private room,2,2.0,5.0,5.0,True,False,False,True,False,False,False,False,3750.0,2,37,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
6426,32069314.0,within an hour,0.99,0.95,False,29,True,True,Benito JuÃ¡rez,19.39568,-99.17702,Private room,3,1.0,1.0,1.0,True,False,False,False,False,False,True,True,471.0,1,100,261,53,16,4.77,4.85,4.85,4.77,4.85,4.98,4.77,True,20,1.2
6427,31832840.0,within an hour,1.0,1.0,False,6,True,True,Benito JuÃ¡rez,19.40198,-99.1598,Private room,4,1.0,1.0,2.0,True,True,False,False,False,False,True,False,799.0,1,50,365,127,0,4.72,4.76,4.76,4.78,4.88,4.88,4.76,True,6,2.85
6429,31833665.0,within a few hours,1.0,1.0,False,7,True,True,Ãlvaro ObregÃ³n,19.3399,-99.19933,Private room,2,1.0,2.0,1.0,True,False,False,False,True,False,False,False,620.0,1,1125,180,22,6,4.68,4.86,5.0,4.91,4.86,4.95,4.82,True,7,0.49
6430,32071817.0,within an hour,0.91,0.8,False,3,True,True,Benito JuÃ¡rez,19.36253,-99.17289,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,400.0,1,1125,47,44,13,4.68,4.8,4.61,4.89,4.86,5.0,4.73,False,3,1.06
6433,32080730.0,a few days or more,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.45556,-99.14811,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,250.0,1,1125,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
6434,31851153.0,a few days or more,0.0,1.0,False,1,True,False,CoyoacÃ¡n,19.34066,-99.14136,Private room,1,1.0,1.0,1.0,True,True,False,False,False,False,False,True,220.0,9,11,365,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,0.13
6437,31852711.0,a few days or more,0.0,0.0,False,1,True,False,CoyoacÃ¡n,19.34733,-99.16233,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,1666.0,1,1125,365,3,0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,False,1,0.07
6441,31854285.0,within a few hours,1.0,1.0,False,7,True,True,Ãlvaro ObregÃ³n,19.34191,-99.20069,Private room,1,1.0,2.0,1.0,True,False,False,False,False,False,False,False,499.0,1,60,180,23,14,4.43,4.65,4.61,4.96,4.7,4.78,4.43,True,7,0.52
6442,32084941.0,within an hour,1.0,1.0,True,5,True,True,CoyoacÃ¡n,19.3361,-99.12726,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,300.0,1,1000,364,88,26,4.89,4.97,4.98,4.94,4.89,4.88,4.92,True,5,1.99
6444,31864116.0,a few days or more,0.0,0.0,False,1,True,False,TlÃ¡huac,19.29962,-99.04591,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,256.0,1,10,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6452,32111690.0,within an hour,1.0,1.0,False,1,True,True,Azcapotzalco,19.45932,-99.17943,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,300.0,1,65,299,40,6,4.93,5.0,4.98,5.0,4.95,4.85,5.0,True,1,0.91
6454,32127994.0,within a few hours,1.0,1.0,False,7,True,True,Iztapalapa,19.29665,-99.07318,Private room,3,1.0,1.0,1.0,True,False,False,False,True,False,False,False,900.0,1,1125,364,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,5,0.0
