,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
21603,5.9e+17,within a day,1.0,1.0,False,1.0,True,True,Tijuca,-22.93826,-43.25111,Private room,1,1.0,1.0,1.0,"[""Air conditioning"", ""45\"" HDTV with Netflix"", ""Dedicated workspace"", ""Washer"", ""Refrigerator"", ""Outdoor dining area"", ""Wifi"", ""BBQ grill"", ""Long term stays allowed"", ""Kitchen""]",True,False,False,False,True,False,False,False,60,2,365,228,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
21604,5.96e+17,within an hour,1.0,0.98,True,2.0,True,True,Ipanema,-22.9845,-43.1962,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Dining table"", ""Toaster"", ""Kitchen"", ""Elevator"", ""Conditioner"", ""Clothing storage"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Shampoo"", ""Oven"", ""Freezer"", ""Body soap"", ""Cable TV"", ""Hangers"", ""Free washer \u2013 In unit"", ""Stove"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Shower gel"", ""Ceiling fan"", ""Drying rack for clothing"", ""Hot water kettle"", ""Portable fans"", ""Baking sheet"", ""Coffee maker"", ""Cleaning products"", ""AC - split type ductless system"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Rice maker"", ""49\"" HDTV with Amazon Prime Video, HBO Max, Netflix, standard cable"", ""Fast wifi \u2013 105 Mbps""]",False,False,True,True,True,False,False,False,133,1,31,71,17,17,5.0,4.94,4.94,5.0,5.0,5.0,4.88,True,2,3.23
21611,5.94e+17,within a few hours,1.0,0.82,True,2.0,True,True,Barra da Tijuca,-23.00369,-43.30719,Private room,2,1.5,1.0,1.0,"[""Dryer"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Toaster"", ""Beach essentials"", ""Kitchen"", ""Host greets you"", ""Clothing storage"", ""Children\u2019s dinnerware"", ""Bed linens"", ""Paid parking on premises"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Security cameras on property"", ""Oven"", ""Wifi"", ""BBQ grill"", ""Wine glasses"", ""Waterfront"", ""Freezer"", ""Mini fridge"", ""Pour-over coffee"", ""TV"", ""Body soap"", ""Bikes"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Fire pit"", ""Ceiling fan"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Patio or balcony"", ""Hot water kettle"", ""Air conditioning"", ""Lake access"", ""Barbecue utensils"", ""Coffee maker"", ""Cleaning products"", ""Outdoor dining area"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Backyard"", ""Stove"", ""Shared pool""]",True,True,True,False,True,False,False,True,180,1,365,9,4,4,4.75,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.83
21615,5.9e+17,within an hour,1.0,1.0,False,1.0,True,True,Leme,-22.96272,-43.17155,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Dedicated workspace"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,True,False,False,False,185,1,365,360,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
21616,5.96e+17,unknown,0.0,0.0,False,1.0,True,True,Rocha,-22.90309,-43.24806,Private room,1,1.0,1.0,1.0,"[""Lock on bedroom door"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen""]",True,False,False,False,False,False,False,False,60,30,365,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
21618,5.94e+17,within an hour,1.0,0.95,False,3.0,True,True,Copacabana,-22.97084,-43.18451,Private room,2,1.0,1.0,1.0,"[""Bed linens"", ""Hangers"", ""Lock on bedroom door"", ""Portable fans"", ""Essentials"", ""Laundromat nearby"", ""Wifi"", ""Long term stays allowed"", ""TV"", ""Body soap""]",True,False,False,False,False,False,False,False,147,1,365,181,22,22,4.91,4.82,4.95,5.0,4.95,4.91,4.73,True,3,4.15
21622,5.96e+17,within a few hours,1.0,0.77,False,3.0,True,True,Vargem Grande,-22.991936,-43.493523,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Washer"", ""Private pool"", ""Fast wifi \u2013 51 Mbps"", ""Outdoor dining area"", ""Outdoor shower"", ""BBQ grill"", ""Long term stays allowed"", ""Kitchen"", ""Indoor fireplace"", ""TV"", ""Free parking on premises""]",False,False,False,False,True,False,False,False,200,1,365,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,3,0.0
21623,5.94e+17,within an hour,1.0,0.94,False,12.0,True,True,Rio Comprido,-22.92089,-43.20918,Private room,5,2.0,1.0,3.0,"[""Dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Toaster"", ""Kitchen"", ""Elevator"", ""Clothing storage"", ""Bed linens"", ""Cooking basics"", ""Lock on bedroom door"", ""Wifi"", ""Wine glasses"", ""Freezer"", ""TV with standard cable"", ""Free parking on premises"", ""Cable TV"", ""Lockbox"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Patio or balcony"", ""Air conditioning"", ""Portable fans"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Rice maker"", ""Stove""]",True,False,True,True,False,False,False,False,300,1,365,9,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,9,2.0
21624,5.94e+17,within a few hours,1.0,0.6,False,2.0,True,False,Leblon,-22.98638,-43.22688,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Lock on bedroom door"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen""]",True,False,False,False,False,False,False,False,329,1,365,364,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,2,0.0
21625,5.9e+17,a few days or more,0.33,0.0,False,1.0,True,True,Cosmos,-22.91911,-43.61698,Private room,2,1.0,1.0,2.0,"[""Air conditioning"", ""Lock on bedroom door"", ""Wifi"", ""BBQ grill"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,False,60,1,365,364,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
21646,5.94e+17,within an hour,1.0,0.97,True,2.0,True,True,Ipanema,-22.98253,-43.19808,Private room,2,1.0,1.0,1.0,"[""Hot water kettle"", ""Free washer \u2013 In unit"", ""Cooking basics"", ""Hair dryer"", ""Elevator"", ""Dining table"", ""Baking sheet"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Wifi"", ""Freezer"", ""Kitchen"", ""Stove"", ""Drying rack for clothing"", ""Dishes and silverware""]",True,False,True,False,False,False,False,False,146,2,10,49,4,4,4.5,4.0,5.0,5.0,5.0,5.0,4.25,False,2,0.72
21648,5.94e+17,within an hour,1.0,0.97,True,2.0,True,True,Ipanema,-22.98439,-43.1984,Private room,3,1.0,1.0,1.0,"[""Air conditioning"", ""Lake access"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Microwave"", ""Washer"", ""Refrigerator"", ""Ceiling fan"", ""Oven"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""Elevator""]",True,False,False,False,False,False,False,False,160,2,365,57,11,11,4.82,4.82,4.82,5.0,4.73,5.0,4.82,False,2,2.08
21649,5.97e+17,within a few hours,1.0,1.0,False,1.0,True,True,Lagoa,-22.9648039,-43.2168061,Private room,1,1.0,1.0,1.0,"[""PHEBO body soap"", ""Dedicated workspace"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Refrigerator"", ""Drying rack for clothing"", ""Hot water kettle"", ""Bathtub"", ""Portable fans"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,True,False,False,False,78,2,30,73,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,2.25
21650,5.99e+17,within a day,0.85,0.6,False,4.0,True,True,Vargem Pequena,-22.97673,-43.45784,Private room,2,1.0,1.0,1.0,"[""First aid kit"", ""Fire pit"", ""Pool"", ""Host greets you"", ""Wifi"", ""Outdoor shower"", ""Long term stays allowed"", ""Kitchen"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,180,1,365,365,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,4,1.0
21652,5.99e+17,within an hour,1.0,1.0,False,1.0,True,True,Ipanema,-22.9830471,-43.2127501,Private room,2,1.0,1.0,1.0,"[""Stainless steel oven"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Microwave"", ""Dining table"", ""Toaster"", ""Kitchen"", ""Elevator"", ""Paid parking on premises"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Security cameras on property"", ""Wifi"", ""Wine glasses"", ""Pour-over coffee"", ""Freezer"", ""Ceiling fan"", ""Beachfront"", ""Hot water kettle"", ""Fire extinguisher"", ""Coffee maker"", ""Brastemp  refrigerator"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Paid parking lot off premises""]",True,False,False,False,True,False,False,True,150,1,365,362,3,3,4.67,5.0,4.33,5.0,5.0,5.0,4.67,False,1,2.73
21656,5.97e+17,within an hour,1.0,1.0,True,6.0,True,True,Santo Cristo,-22.89606,-43.19917,Private room,4,1.0,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Essentials"", ""Washer"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,True,False,False,False,180,1,365,359,9,9,5.0,5.0,5.0,5.0,5.0,4.33,4.89,True,6,1.78
21660,5.99e+17,a few days or more,0.25,0.0,False,1.0,True,True,Lagoa,-22.97157,-43.20795,Private room,3,3.0,3.0,3.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Toaster"", ""Beach essentials"", ""Kitchen"", ""Elevator"", ""Conditioner"", ""Children\u2019s dinnerware"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Shampoo"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Freezer"", ""Pour-over coffee"", ""TV"", ""Body soap"", ""Bikes"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Drying rack for clothing"", ""Hot water kettle"", ""Air conditioning"", ""Lake access"", ""Bathtub"", ""Clothing storage: dresser, walk-in closet, and wardrobe"", ""Piano"", ""Portable fans"", ""First aid kit"", ""Barbecue utensils"", ""Coffee maker"", ""Breakfast"", ""Bidet"", ""Cleaning products"", ""Hot water"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Long term stays allowed"", ""Dishes and silverware"", ""Backyard"", ""Stove""]",True,False,True,False,True,False,False,False,310,30,365,358,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
21661,5.94e+17,unknown,0.0,1.0,False,2.0,True,True,Copacabana,-22.97464,-43.18832,Private room,2,1.0,1.0,1.0,"[""Lock on bedroom door"", ""Washer"", ""Outdoor shower"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",False,False,False,False,False,False,False,False,300,1,365,233,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
21662,5.94e+17,within a few hours,0.95,0.56,False,30.0,True,True,Botafogo,-22.95717,-43.18913,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,True,False,False,False,92,3,365,67,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,24,1.0
21672,5.95e+17,unknown,0.0,0.0,False,1.0,True,False,SÃ£o Conrado,-22.998039,-43.256821,Private room,4,1.0,1.0,2.0,"[""Air conditioning"", ""Fire extinguisher"", ""Paid parking on premises"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Pool"", ""Private hot tub"", ""Smoke alarm"", ""Wifi"", ""TV""]",True,False,False,False,True,False,True,False,600,5,7,216,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
21681,5.97e+17,a few days or more,0.1,1.0,False,1.0,True,True,Vargem Grande,-22.98536,-43.50705,Private room,4,4.0,4.0,4.0,"[""Fire extinguisher"", ""Security cameras on property"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,True,130,1,365,364,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
21687,5.95e+17,within an hour,1.0,0.64,False,6.0,True,True,Leme,-22.96315,-43.16704,Private room,2,1.0,1.0,2.0,"[""Bed linens"", ""Air conditioning"", ""Fire extinguisher"", ""Dedicated workspace"", ""Cooking basics"", ""Essentials"", ""Washer"", ""Clothing storage: wardrobe"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Drying rack for clothing"", ""TV""]",True,False,True,False,True,False,False,False,250,2,365,362,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,6,0.0
21690,5.98e+17,within an hour,1.0,0.88,False,27.0,True,True,JacarepaguÃ¡,-22.974,-43.41148,Private room,2,1.0,1.0,2.0,"[""Bed linens"", ""Hangers"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Host greets you"", ""Ceiling fan"", ""Hot water"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""Drying rack for clothing"", ""TV"", ""Clothing storage""]",False,False,True,False,False,False,False,False,301,2,4,45,3,3,5.0,5.0,4.67,5.0,5.0,5.0,5.0,False,25,0.63
21697,6e+17,within an hour,1.0,0.89,False,4.0,True,True,Ipanema,-22.98535,-43.19751,Private room,2,1.0,1.0,1.0,"[""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,False,99,1,365,213,24,24,4.67,4.75,4.88,4.83,4.79,4.92,4.63,False,4,5.81
21698,6.03e+17,within a few hours,0.9,1.0,False,2.0,True,True,ItanhangÃ¡,-22.99683,-43.29592,Private room,2,1.0,2.0,2.0,"[""Air conditioning"", ""Backyard"", ""Dryer"", ""Dedicated workspace"", ""Shared pool"", ""Fire pit"", ""Washer"", ""Refrigerator"", ""Outdoor dining area"", ""Private hot tub"", ""Wifi"", ""Outdoor shower"", ""Private patio or balcony"", ""Dishes and silverware"", ""Kitchen"", ""Long term stays allowed"", ""Indoor fireplace"", ""TV"", ""Free parking on premises""]",True,False,False,False,True,False,False,False,680,2,365,336,1,1,5.0,5.0,4.0,5.0,5.0,4.0,4.0,False,2,1.0
21701,5.98e+17,within an hour,1.0,0.98,False,4.0,True,True,Botafogo,-22.956934,-43.177933,Private room,1,1.0,1.0,1.0,"[""Iron"", ""Essentials"", ""Microwave"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Paid parking on premises"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Cleaning before checkout"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""TV"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Ceiling fan"", ""Paid dryer \u2013 In unit"", ""Drying rack for clothing"", ""Paid washer \u2013 In unit"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,False,False,False,False,False,66,1,1125,87,7,7,4.71,4.71,5.0,5.0,5.0,5.0,4.71,False,1,1.33
21705,5.98e+17,within an hour,1.0,1.0,False,1.0,True,True,Barra da Tijuca,-23.0056839,-43.329937,Private room,2,1.0,1.0,2.0,"[""Iron"", ""Essentials"", ""Window AC unit"", ""Kitchen"", ""Elevator"", ""Shared gym in building"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""TV"", ""Shared sauna"", ""Free parking on premises"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Refrigerator"", ""Wifi \u2013 48 Mbps"", ""Drying rack for clothing"", ""Coffee maker"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Shared pool"", ""Nespresso machine""]",True,False,True,False,False,False,False,False,89,2,1125,347,11,11,5.0,4.64,5.0,5.0,5.0,4.91,4.91,True,1,2.16
21706,6.03e+17,within an hour,1.0,0.76,False,2.0,True,False,JacarepaguÃ¡,-22.97162,-43.4112,Private room,2,1.0,1.0,1.0,"[""Iron"", ""Essentials"", ""Room-darkening shades"", ""Conditioner"", ""Clothing storage"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Wifi"", ""TV"", ""Body soap"", ""Free parking on premises"", ""Hangers"", ""Laundromat nearby"", ""Refrigerator"", ""Drying rack for clothing"", ""Portable fans"", ""First aid kit"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,False,True,False,False,False,False,False,92,2,30,79,6,6,5.0,5.0,4.67,5.0,5.0,4.67,4.33,False,2,1.19
21707,6.03e+17,within a few hours,1.0,1.0,False,1.0,True,True,Recreio dos Bandeirantes,-23.02113,-43.47613,Private room,2,1.0,1.0,1.0,"[""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Consul refrigerator"", ""Kitchen"", ""Window guards"", ""Elevator"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Wifi"", ""Wine glasses"", ""Clothing storage: dresser"", ""Hangers"", ""Extra pillows and blankets"", ""Consul oven"", ""Laundromat nearby"", ""Drying rack for clothing"", ""EV charger"", ""Free residential garage on premises \u2013 1 space"", ""Portable fans"", ""Phebo body soap"", ""Coffee maker"", ""AC - split type ductless system"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Consul gas stove""]",True,False,True,False,False,False,False,False,120,2,1125,179,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.51
21711,5.98e+17,within a few hours,1.0,0.93,False,2.0,True,True,Santa Teresa,-22.91544,-43.1856,Private room,2,1.0,1.0,1.0,"[""Stainless steel oven"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Kitchen"", ""Portable air conditioning"", ""Conditioner"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Ethernet connection"", ""Luggage dropoff allowed"", ""Wifi"", ""BBQ grill"", ""Wine glasses"", ""Freezer"", ""Bread maker"", ""TV"", ""Body soap"", ""Free parking on premises"", ""Shared fenced garden or backyard"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Outlet covers"", ""Pocket wifi"", ""Piano"", ""Portable fans"", ""Barbecue utensils"", ""Baking sheet"", ""Coffee maker"", ""Cleaning products"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Clothing storage: closet and wardrobe""]",True,False,True,False,True,False,False,False,100,2,35,321,12,12,4.92,5.0,4.75,5.0,5.0,4.92,4.92,False,2,3.13
21722,6.03e+17,within a few hours,0.7,0.64,False,3.0,True,False,Copacabana,-22.96506,-43.18323,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Lock on bedroom door"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Security cameras on property"", ""Wifi"", ""Long term stays allowed""]",True,False,False,False,True,False,False,True,629,4,365,233,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,False,3,0.2
21725,5.98e+17,within a few hours,1.0,0.5,False,1.0,True,True,Flamengo,-22.93899,-43.17994,Private room,1,1.5,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,100,1,365,84,5,5,5.0,5.0,4.4,5.0,5.0,5.0,5.0,False,1,0.89
21733,5.98e+17,unknown,0.0,0.83,False,1.0,True,True,PraÃ§a da Bandeira,-22.91109,-43.21139,Private room,1,1.0,1.0,1.0,"[""Dedicated workspace"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,True,False,False,False,60,1,30,0,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.59
21735,6e+17,within a few hours,1.0,0.96,False,7.0,True,True,Copacabana,-22.974073,-43.19381,Private room,2,2.0,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Washer"", ""Security cameras on property"", ""Outdoor dining area"", ""Wifi"", ""Pool table"", ""BBQ grill"", ""Kitchen"", ""Long term stays allowed""]",True,False,False,False,True,False,False,True,80,2,365,243,17,17,4.53,4.41,4.06,4.76,4.47,5.0,4.47,False,7,3.11
21739,6e+17,within an hour,1.0,0.86,False,1.0,True,True,Copacabana,-22.963573,-43.17852,Private room,3,1.0,1.0,1.0,"[""Bed linens"", ""Cooking basics"", ""Portable fans"", ""Iron"", ""Microwave"", ""Washer"", ""Room-darkening shades"", ""Host greets you"", ""Ceiling fan"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Drying rack for clothing"", ""TV""]",True,False,False,False,False,False,True,False,150,1,10,267,4,4,5.0,5.0,4.75,5.0,5.0,5.0,4.75,False,1,0.79
21754,5.98e+17,within an hour,1.0,1.0,True,3.0,True,True,Copacabana,-22.97746,-43.18983,Private room,4,1.0,1.0,1.0,"[""Heating"", ""Air conditioning"", ""Lockbox"", ""Dedicated workspace"", ""Free street parking"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen""]",True,False,False,False,True,False,False,False,219,2,1125,346,11,11,4.91,4.82,4.91,5.0,5.0,4.91,4.82,True,3,1.99
21760,6e+17,within a day,0.85,0.6,False,4.0,True,True,Vargem Pequena,-22.97924,-43.4575,Private room,2,1.0,1.0,1.0,"[""Fire pit"", ""Pool"", ""Wifi"", ""Outdoor shower"", ""BBQ grill"", ""Long term stays allowed"", ""Kitchen"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,150,1,365,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,4,0.0
21766,5.98e+17,within an hour,1.0,1.0,True,3.0,True,True,Copacabana,-22.9759767,-43.1913532,Private room,2,1.5,1.0,1.0,"[""Heating"", ""Paid parking on premises"", ""Paid washer \u2013 In unit"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Essentials"", ""Fast wifi \u2013 596 Mbps"", ""Coffee maker"", ""Refrigerator"", ""Cleaning products"", ""AC - split type ductless system"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""52\"" TV with Chromecast""]",False,False,False,False,True,False,False,False,121,3,365,65,10,10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,3,3.9
21768,5.98e+17,within an hour,1.0,1.0,True,3.0,True,True,Copacabana,-22.97613,-43.19164,Private room,2,1.5,1.0,1.0,"[""Stainless steel oven"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Toaster"", ""Window AC unit"", ""Kitchen"", ""Host greets you"", ""Elevator"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Freezer"", ""Hangers"", ""TV with Roku"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Drying rack for clothing"", ""Fast wifi \u2013 291 Mbps"", ""Hot water kettle"", ""Paid washer \u2013 In unit"", ""Stainless steel stove"", ""Portable fans"", ""Baking sheet"", ""Cleaning products"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware""]",False,False,True,False,False,False,False,False,116,2,30,90,24,24,4.92,5.0,4.92,5.0,5.0,5.0,4.96,True,3,4.5
21772,6.04e+17,unknown,0.0,0.0,False,1.0,True,True,Copacabana,-22.96711,-43.1858,Private room,1,1.0,1.0,1.0,"[""Hot tub"", ""Washer"", ""Security cameras on property"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,True,110,30,365,355,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
21777,6.01e+17,within an hour,0.8,0.67,False,1.0,True,True,Copacabana,-22.97271,-43.18761,Private room,1,1.0,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Security cameras on property"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Carbon monoxide alarm"", ""TV""]",True,False,False,False,False,False,True,True,140,1,365,357,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,1.0
21778,6.01e+17,within an hour,1.0,1.0,False,2.0,True,True,Vidigal,-22.99542,-43.23523,Private room,2,1.5,1.0,1.0,"[""Dedicated workspace"", ""Essentials"", ""Washer"", ""Microwave"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Paid parking on premises"", ""Pantene conditioner"", ""Brastemp  electric stove"", ""Lock on bedroom door"", ""Cooking basics"", ""Brastemp  stainless steel oven"", ""Pantene shampoo"", ""Wifi"", ""BBQ grill"", ""Waterfront"", ""Carbon monoxide alarm"", ""Freezer"", ""TV"", ""Free parking on premises"", ""Refrigerator"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Cleaning products"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Shared pool""]",True,False,False,False,True,False,True,False,400,2,365,258,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,True,2,0.2
